id	abstract_id	type	entity_1_id	entity_2_id	novel
2149	20606392	Positive_Correlation	D046150	p|SUB|R|211|H	Novel
2150	20606392	Association	D046150	2690	Novel
2151	20606392	Positive_Correlation	C563867	c|DUP|899|C|	Novel
2152	20606392	Positive_Correlation	C563867	p|SUB|R|211|H	Novel
2153	20606392	Association	C563867	2690	Novel
2154	20621845	Positive_Correlation	D002122	D014652	No
2155	20621845	Positive_Correlation	D002122	D017545	No
2156	20621845	Positive_Correlation	81687	D002122	Novel
2157	20621845	Association	81687	D017545	Novel
2158	20621845	Positive_Correlation	81686	D002122	Novel
2159	20621845	Association	81686	D017545	Novel
2160	20621845	Positive_Correlation	57027	D002122	Novel
2161	20621845	Association	57027	D017545	Novel
2162	20621845	Positive_Correlation	29650	D002122	Novel
2163	20621845	Association	29650	D017545	Novel
2164	20682662	Association	1234	D007249	No
2165	20682662	Positive_Correlation	1234	D001327	No
2166	20682662	Negative_Correlation	c|DEL||32	D001327	No
2167	20705401	Association	rs4912138	D011605	Novel
2168	20705401	Association	rs4912138	D008694	Novel
2169	20705401	Association	rs1805054	D011605	Novel
2170	20705401	Association	rs1805054	D008694	Novel
2171	20705401	Association	rs6693503	D011605	Novel
2172	20705401	Association	rs6693503	D008694	Novel
2173	20705401	Association	D010622	D012702	No
2174	20705401	Association	D012702	D012559	No
2175	20705401	Association	D003913	D012702	No
2176	20705401	Positive_Correlation	D003913	D006948	No
2177	20705401	Association	3362	D000077152	No
2178	20705401	Association	3362	D003024	No
2179	20705401	Association	3362	D014150	No
2180	20705401	Association	3362	D006948	No
2181	20705401	Association	3362	D011605	Novel
2182	20705401	Association	3362	D008694	Novel
2183	20705401	Negative_Correlation	D011605	D000077152	No
2184	20705401	Negative_Correlation	D011605	D003024	No
2185	20705401	Positive_Correlation	D008694	D011605	No
2186	20708777	Association	1584	D006973	No
2187	20708777	Association	D006973	1585	No
2188	20708777	Positive_Correlation	D006973	rs6387	No
2189	20708777	Positive_Correlation	D006973	rs6410	No
2190	20708777	Positive_Correlation	D006973	rs4539	Novel
2191	20708777	Positive_Correlation	D006973	rs1799998	No
2192	20708777	Association	D000236	1584	No
2193	20708777	Association	D000236	1585	No
2194	20708777	Association	D000236	rs6387	No
2195	20708777	Association	D000236	rs6410	No
2196	20708777	Association	D000236	rs4539	Novel
2197	20708777	Association	D000236	rs1799998	No
2198	20709368	Association	rs2066865	D009203	No
2199	20709368	Association	rs2066865	D020246	No
2200	20709368	Association	2266	D009203	No
2201	20709368	Association	2266	D020246	No
2202	20722491	Negative_Correlation	D005472	D013274	No
2203	20722491	Negative_Correlation	D005472	D010190	No
2204	20722491	Negative_Correlation	D005472	D002292	No
2205	20722491	Negative_Correlation	D005472	D015179	No
2206	20722491	Negative_Correlation	D005472	D006258	No
2207	20722491	Negative_Correlation	D005472	D001943	No
2208	20722491	Negative_Correlation	D005472	D009369	No
2209	20722491	Association	D000069287	D008107	Novel
2210	20722491	Association	D000069287	D007674	Novel
2211	20722491	Positive_Correlation	D000069287	D060831	No
2212	20722491	Positive_Correlation	D000069287	D013280	No
2213	20722491	Positive_Correlation	D000069287	D014839	No
2214	20722491	Positive_Correlation	D000069287	D009325	No
2215	20722491	Positive_Correlation	D000069287	D003967	No
2216	20722491	Negative_Correlation	D000069287	D013274	No
2217	20722491	Negative_Correlation	D000069287	D010190	No
2218	20722491	Negative_Correlation	D000069287	D002292	No
2219	20722491	Negative_Correlation	D000069287	D015179	No
2220	20722491	Negative_Correlation	D000069287	D006258	No
2221	20722491	Negative_Correlation	D000069287	D001943	No
2222	20801104	Positive_Correlation	rs1800955	D006556	Novel
2223	20801104	Positive_Correlation	p|SUB|L|-1240|S	D012563	Novel
2224	20801104	Positive_Correlation	c|DUP|-120||	D012559	Novel
2225	20801104	Association	1815	D006556	Novel
2226	20801104	Association	1815	D012563	Novel
2227	20801104	Association	1815	D012559	Novel
2228	20801540	Negative_Correlation	57817	D019190	Novel
2229	20801540	Negative_Correlation	D019190	D000077588	Novel
2230	20801540	Positive_Correlation	D019190	D007501	No
2231	20801540	Association	c|SUB|G|2554+1|T	D003920	Novel
2232	20801540	Association	c|SUB|G|2554+1|T	D009069	Novel
2233	20801540	Positive_Correlation	c|SUB|G|2554+1|T	C536004	Novel
2234	20801540	Association	1356	D003920	Novel
2235	20801540	Association	1356	D009069	Novel
2236	20801540	Association	1356	C536004	Novel
2237	20801540	Association	1356	D007501	No
2238	20801540	Association	C536004	57817	Novel
2239	20801540	Positive_Correlation	C536004	D007501	Novel
2240	20801540	Negative_Correlation	D000077588	3630	Novel
2241	20801540	Negative_Correlation	D000077588	C536004	Novel
2242	20801540	Positive_Correlation	D007501	D012162	No
2243	20801540	Positive_Correlation	D007501	D003920	No
2244	20801540	Positive_Correlation	D007501	D009069	No
2245	20801540	Bind	D007501	7018	No
2246	20801540	Bind	D007501	D000077588	Novel
2247	20828385	Negative_Correlation	D009336	C401859	Novel
2248	20828385	Negative_Correlation	C401859	2475	No
2249	20828385	Negative_Correlation	C401859	7422	Novel
2250	20828385	Negative_Correlation	C401859	D009369	Novel
2251	20828385	Negative_Correlation	D020522	C401859	Novel
2252	20846357	Positive_Correlation	rs28931594	C536168	No
2253	20846357	Positive_Correlation	p|SUB|A|88|V	C536168	Novel
2254	20846357	Positive_Correlation	c|SUB|C|263|T	C536168	Novel
2255	20846357	Association	2706	C536168	Novel
2256	20846357	Negative_Correlation	D017488	D017255	Novel
2257	20846357	Negative_Correlation	D010212	D017255	Novel
2258	20846357	Negative_Correlation	D000052	D017255	Novel
2259	20846357	Negative_Correlation	C536168	D017255	Novel
2260	20854438	Positive_Correlation	D007645	rs28937888	No
2261	20854438	Association	D007645	57152	No
2262	20854438	Association	D014777	rs28937888	No
2263	20854438	Positive_Correlation	D008545	rs28937888	No
2264	20854438	Association	57152	D014777	No
2265	20854438	Association	57152	D008545	No
2266	20854438	Positive_Correlation	57152	1137	No
2267	20859899	Association	D057911	D007674	Novel
2268	20859899	Cotreatment	D057911	D011188	Novel
2269	20859899	Association	D057911	D006947	Novel
2270	20859899	Association	D011188	D007674	Novel
2271	20859899	Positive_Correlation	D011188	D006947	Novel
2272	20859899	Association	1636	D007674	Novel
2273	20859899	Cotreatment	1636	D057911	Novel
2274	20859899	Cotreatment	1636	D011188	Novel
2275	20859899	Association	1636	D006947	Novel
2276	20859899	Negative_Correlation	D000450	D013148	No
2277	20859899	Negative_Correlation	D017257	1636	No
2278	20859899	Positive_Correlation	D006947	D017257	Novel
2279	20859899	Negative_Correlation	D006947	D013148	Novel
2280	20859899	Negative_Correlation	D006947	D000806	Novel
2281	20859899	Cotreatment	D000806	D013148	Novel
2282	20859899	Positive_Correlation	D013575	D013148	Novel
2283	20859899	Positive_Correlation	D013575	D000806	Novel
2284	20949073	Association	D003550	1080	No
2285	20949073	Association	D003550	rs397508387	Novel
2286	20959502	Negative_Correlation	D000900	D011014	No
2287	20959502	Positive_Correlation	D009254	D009395	No
2288	20959502	Positive_Correlation	D009254	D016470	No
2289	20959502	Association	D008712	D016470	No
2290	20959502	Negative_Correlation	D017576	D009395	No
2291	20959502	Negative_Correlation	D017576	D016470	Novel
2292	20959502	Negative_Correlation	D017576	D008581	Novel
2293	20959502	Positive_Correlation	D058186	D003404	No
2294	20959502	Negative_Correlation	D011014	D000077725	No
2295	20959502	Negative_Correlation	D011014	D064704	No
2296	20959502	Negative_Correlation	D011014	D014640	No
2297	20959502	Negative_Correlation	D018908	D000077725	No
2298	20959502	Negative_Correlation	D018908	D064704	No
2299	20959502	Negative_Correlation	D018908	D014640	No
2300	20959502	Cotreatment	D064704	D000077725	No
2301	20959502	Cotreatment	D014640	D000077725	No
2302	20959502	Cotreatment	D014640	D064704	No
2303	20973483	Positive_Correlation	D006220	D002375	No
2304	20973483	Association	D058915	D010300	No
2305	20973483	Association	D010300	D006220	No
2306	20973483	Association	D010300	D015632	No
2307	20973483	Association	D010300	D016627	No
2308	20973483	Association	D010300	D012110	No
2309	20973483	Positive_Correlation	D012110	D004409	No
2310	21042587	Association	C564221	D005938	No
2311	21042587	Association	3291	2908	No
2312	21042587	Association	4306	D006854	Novel
2313	21042587	Association	D005938	D003480	Novel
2314	21042587	Positive_Correlation	D005938	3291	Novel
2315	21042587	Positive_Correlation	D005938	2289	No
2316	21042587	Association	D000312	D005938	Novel
2317	21042587	Association	D006973	D006854	Novel
2318	21042587	Association	D006973	4306	Novel
2319	21042587	Association	p|SUB|R|469|X	D000312	Novel
2320	21042587	Association	p|SUB|R|469|X	C538238	Novel
2321	21042587	Association	p|SUB|R|469|X	C535280	Novel
2322	21042587	Association	p|SUB|R|469|X	D007008	Novel
2323	21042587	Association	p|SUB|R|469|X	D006973	Novel
2324	21042587	Association	C537422	D013760	Novel
2325	21042587	Association	C537422	D013761	Novel
2326	21042587	Association	2908	C564221	No
2327	21042587	Association	2908	D003480	Novel
2328	21042587	Association	2908	4306	Novel
2329	21042587	Bind	2908	D005938	Novel
2330	21042587	Positive_Correlation	2908	2289	Novel
2331	21042587	Association	2908	D000312	Novel
2332	21042587	Association	2908	C538238	Novel
2333	21042587	Association	2908	C535280	Novel
2334	21042587	Association	2908	D007008	Novel
2335	21042587	Association	2908	D006973	Novel
2336	21042587	Association	2908	C537422	Novel
2337	21054465	Association	1558	D006973	Novel
2338	21054465	Association	D016718	D006973	No
2339	21054465	Positive_Correlation	c|SUB|C|35322|T	D006973	Novel
2340	21054465	Association	c|SUB|C|33468|T	D006973	Novel
2341	21054465	Association	D006973	c|SUB|C|35322|C	Novel
2342	21054465	Association	c|DEL|5063|T	D006973	Novel
2343	21070631	Conversion	D004298	D009638	No
2344	21070631	Negative_Correlation	D009638	D007249	No
2345	21070631	Association	3569	D000544	No
2346	21070631	Association	3552	D000544	No
2347	21070631	Association	D007249	3569	No
2348	21070631	Association	D007249	3552	No
2349	21070631	Association	rs1611115	D007249	No
2350	21070631	Positive_Correlation	rs1611115	D000544	Novel
2351	21070631	Association	D000544	D009638	No
2352	21070631	Association	1621	D004298	No
2353	21070631	Association	1621	D009638	No
2354	21070631	Association	1621	3569	No
2355	21070631	Association	1621	3552	Novel
2356	21070631	Association	1621	D007249	No
2357	21070631	Association	1621	D000544	Novel
2358	21080147	Association	1950	C562831	No
2359	21080147	Bind	D002118	1950	No
2360	21080147	Association	D004314	78987	Novel
2361	21080147	Association	rs755981922	D004314	Novel
2362	21080147	Positive_Correlation	rs755981922	D006331	Novel
2363	21080147	Association	rs755981922	C562831	Novel
2364	21080147	Positive_Correlation	p|SUB|A|286|P	D006331	Novel
2365	21080147	Association	p|SUB|A|286|P	C562831	Novel
2366	21080147	Positive_Correlation	c|SUB|C|857|G	D006331	Novel
2367	21080147	Association	c|SUB|C|857|G	C562831	Novel
2368	21080147	Association	78987	1950	Novel
2369	21080147	Association	78987	D002118	Novel
2370	21080147	Association	78987	D006331	Novel
2371	21080147	Association	78987	C562831	Novel
2372	21126715	Association	D007674	c|INS|783|G	Novel
2373	21126715	Association	D007674	26580	Novel
2374	21126715	Association	D007674	p|FS|I|262||	Novel
2375	21126715	Association	26580	D008607	No
2376	21126715	Association	26580	D009202	No
2377	21126715	Association	D052497	26580	Novel
2378	21126715	Positive_Correlation	D052497	p|FS|I|262||	Novel
2379	21130517	Association	rs121434568	D009369	No
2380	21130517	Association	D000069347	rs121434568	Novel
2381	21130517	Negative_Correlation	D000069347	D009369	No
2382	21130517	Association	D000069347	1956	Novel
2383	21130517	Association	1956	D008175	No
2384	21130517	Association	1956	D009369	No
2385	21135151	Association	c|DEL||32	D015658	Novel
2386	21135151	Association	1234	D015658	Novel
2387	21163864	Association	183	D002312	Novel
2388	21163864	Positive_Correlation	D002312	rs699	Novel
2389	21219851	Association	D004535	1281	No
2390	21219851	Positive_Correlation	D004535	rs2271683	No
2391	21219851	Positive_Correlation	D004535	rs1801184	No
2392	21219851	Positive_Correlation	D004535	rs1800255	No
2393	21219851	Positive_Correlation	D004535	c|SUB|C|2992|T	Novel
2394	21219851	Positive_Correlation	D004535	c|DEL|2187|A	Novel
2395	21238926	Negative_Correlation	41094	31310	Novel
2396	21238926	Negative_Correlation	41094	33529	Novel
2397	21238926	Association	35197	33432	Novel
2398	21238926	Negative_Correlation	35197	31310	Novel
2399	21238926	Negative_Correlation	35197	33529	Novel
2400	21238926	Association	35197	42297	Novel
2401	21238926	Association	35197	41094	Novel
2402	21325775	Association	c|SUB|G|CODON158|C	C567089	Novel
2403	21325775	Association	C567089	p|SUB|R|158|P	Novel
2404	21325775	Positive_Correlation	C567089	348	Novel
2405	21325775	Association	D050171	p|SUB|R|158|P	Novel
2406	21325775	Association	348	D050171	Novel
2407	21405999	Association	D008268	2978	No
2408	21405999	Bind	D002118	2979	No
2409	21405999	Association	rs139923590	D002118	Novel
2410	21405999	Association	D000077765	2978	No
2411	21405999	Positive_Correlation	D000077765	rs139923590	Novel
2412	21405999	Positive_Correlation	D000077765	rs3749921	Novel
2413	21405999	Positive_Correlation	D000077765	rs1474867	Novel
2414	21405999	Association	D000071700	2978	No
2415	21405999	Positive_Correlation	D000071700	rs139923590	Novel
2416	21405999	Positive_Correlation	D000071700	rs3749921	Novel
2417	21405999	Positive_Correlation	D000071700	rs1474867	Novel
2418	21405999	Association	2979	D012164	No
2419	21405999	Association	2979	D012162	Novel
2420	21405999	Association	2979	D000077765	Novel
2421	21405999	Association	2979	D000071700	Novel
2422	21615796	Association	112744	D011696	Novel
2423	21615796	Association	112744	D016553	Novel
2424	21615796	Association	D001327	112744	No
2425	21615796	Association	rs763780	D011696	Novel
2426	21615796	Association	D016553	rs763780	Novel
2427	21666969	Association	3569	D015431	No
2428	21666969	Association	3952	D015431	No
2429	21666969	Association	56729	D015431	No
2430	21666969	Association	1268	D009765	No
2431	21666969	Association	1268	D015431	No
2432	21666969	Association	rs1049353	D015431	Novel
2433	21682595	Association	7515	D008180	Novel
2434	21682595	Association	7515	D005076	Novel
2435	21682595	Positive_Correlation	rs25487	D008180	Novel
2436	21682595	Positive_Correlation	D005076	rs25487	Novel
2437	21684788	Positive_Correlation	c|DEL||1.44M	D016111	Novel
2438	21684788	Association	p|SUB|P|136|L	D016111	Novel
2439	21684788	Association	c|SUB|C|407|T	D016111	Novel
2440	21684788	Association	218	D016111	Novel
2441	21684788	Association	c|DEL||352K	D016111	Novel
2442	21684788	Association	D016111	224	Novel
2443	21684788	Association	224	C001634	No
2444	21684788	Association	224	D005227	No
2445	21695597	Association	720	D008180	No
2446	21695597	Association	3123	D008180	No
2447	21695597	Positive_Correlation	rs2844580	D008180	Novel
2448	21695597	Positive_Correlation	rs2071349	D008180	Novel
2449	21695597	Positive_Correlation	rs204890	D008180	Novel
2450	21695597	Positive_Correlation	D008180	rs9271366	Novel
2451	21750150	Association	2247	D005910	No
2452	21750150	Association	2247	D009369	No
2453	21750150	Negative_Correlation	2247	1602	Novel
2454	21750150	Positive_Correlation	D004318	1602	Novel
2455	21750150	Association	1602	10763	Novel
2456	21750150	Association	1602	8842	Novel
2457	21750150	Association	1602	D005910	Novel
2458	21750150	Association	1602	D009369	Novel
2459	21879313	Association	D008055	D012254	No
2460	21879313	Association	D008055	3439	No
2461	21879313	Association	D006526	p|Allele|R|70	Novel
2462	21879313	Association	D006526	338	Novel
2463	21879313	Association	D006526	282617	Novel
2464	21879313	Association	D006526	rs8099917	Novel
2465	21879313	Positive_Correlation	D008078	p|Allele|R|70	Novel
2466	21879313	Association	D008078	D006526	Novel
2467	21879313	Negative_Correlation	D012254	D006526	No
2468	21879313	Negative_Correlation	D012254	D006521	No
2469	21879313	Negative_Correlation	3439	D006526	No
2470	21879313	Negative_Correlation	3439	D006521	No
2471	21879313	Cotreatment	3439	D012254	No
2472	21879313	Association	338	D008078	Novel
2473	21879313	Association	282617	D008078	Novel
2474	21879313	Association	282617	D006521	No
2475	21879313	Association	282617	D012254	No
2476	21879313	Association	282617	3439	No
2477	21879313	Association	282617	338	Novel
2478	21879313	Positive_Correlation	rs8099917	D008078	Novel
2479	21879313	Association	D019698	338	Novel
2480	21879313	Association	D019698	282617	No
2481	21879313	Association	D019698	rs8099917	Novel
2482	21903317	Positive_Correlation	p|SUB|W|10|R	D051436	Novel
2483	21903317	Positive_Correlation	p|SUB|W|10|R	D000740	Novel
2484	21903317	Positive_Correlation	p|SUB|W|10|R	D033461	Novel
2485	21903317	Positive_Correlation	c|SUB|T|28|C	D051436	Novel
2486	21903317	Positive_Correlation	c|SUB|T|28|C	D000740	Novel
2487	21903317	Positive_Correlation	c|SUB|T|28|C	D033461	Novel
2488	21903317	Association	5972	C537048	No
2489	21903317	Association	5972	D051436	No
2490	21903317	Association	5972	D000740	No
2491	21903317	Association	5972	D033461	No
2492	21903317	Positive_Correlation	C576203	D057911	No
2493	21903317	Positive_Correlation	C576203	D000806	No
2494	21904390	Positive_Correlation	c|SUB|T|643|C	C537884	Novel
2495	21904390	Positive_Correlation	c|SUB|T|643|C	C537775	Novel
2496	21904390	Positive_Correlation	p|SUB|S|216|P	C537884	Novel
2497	21904390	Positive_Correlation	p|SUB|S|216|P	C537775	Novel
2498	21904390	Positive_Correlation	c|SUB|C|357-3|G	D015783	Novel
2499	21904390	Positive_Correlation	p|FS|S|119||	D015783	Novel
2500	21904390	Association	5080	C537884	Novel
2501	21904390	Association	5080	C537775	Novel
2502	21904390	Association	D015783	5080	Novel
2503	21976953	Association	2200	D008382	Novel
2504	21976953	Positive_Correlation	D008382	c|SUB|T|3703|C	Novel
2505	21976953	Positive_Correlation	D008382	p|SUB|S|1235|P	Novel
2506	22051099	Association	3579	D055113	No
2507	22051099	Association	3576	D007249	No
2508	22051099	Association	3576	D055113	No
2509	22051099	Association	3577	D007249	No
2510	22051099	Bind	3577	3576	No
2511	22051099	Association	3577	D008175	No
2512	22051099	Negative_Correlation	rs2234671	D008175	No
2513	22711886	Association	596	11798	Novel
2514	22711886	Association	596	D015451	Novel
2515	22711886	Association	12518	26416	No
2516	22711886	Association	21939	26416	No
2517	22711886	Association	26413	21939	Novel
2518	22711886	Association	26419	21939	Novel
2519	22711886	Association	22030	24099	Novel
2520	22711886	Negative_Correlation	22030	11798	Novel
2521	22711886	Association	22030	596	Novel
2522	22711886	Positive_Correlation	22030	26416	Novel
2523	22711886	Association	22030	12518	Novel
2524	22711886	Association	22030	21939	Novel
2525	22711886	Positive_Correlation	22030	26413	Novel
2526	22711886	Positive_Correlation	22030	26419	Novel
2527	22711886	Negative_Correlation	22030	D015451	Novel
2528	22808010	Association	20850	D000740	Novel
2529	22808010	Association	16452	D000740	Novel
2530	22808010	Positive_Correlation	74427	13856	Novel
2531	22808010	Positive_Correlation	114715	13856	Novel
2532	22808010	Positive_Correlation	114716	13856	Novel
2533	22808010	Association	216233	D000740	Novel
2534	22808010	Positive_Correlation	216233	13856	No
2535	22808010	Positive_Correlation	12702	13856	No
2536	22808010	Association	13856	17095	Novel
2537	22808010	Association	13856	239083	Novel
2538	22808010	Association	13856	12452	No
2539	22808010	Association	13856	12576	No
2540	22808010	Association	13856	12444	No
2541	22808010	Association	13856	12228	Novel
2542	22808010	Association	13856	12530	Novel
2543	22808010	Association	13856	20715	No
2544	22808010	Association	13856	228775	No
2545	22808010	Association	13856	12125	No
2546	22808010	Association	13856	18712	No
2547	22808010	Association	13856	223775	No
2548	22808010	Association	13856	14455	Novel
2549	22808010	Bind	13856	13857	No
2550	22808010	Positive_Correlation	72049	13856	Novel
2551	22808010	Association	13857	18708	No
2552	22808010	Association	13857	D011086	No
2553	22808010	Association	13857	D000740	Novel
2554	22808010	Association	13857	239083	Novel
2555	22808010	Association	13857	12452	No
2556	22808010	Association	13857	12576	No
2557	22808010	Association	13857	12444	No
2558	22808010	Association	13857	12228	Novel
2559	22808010	Association	13857	12530	Novel
2560	22808010	Association	13857	72049	Novel
2561	22836123	Positive_Correlation	D000305	D007674	Novel
2562	22836123	Positive_Correlation	D057049	D016572	No
2563	22836123	Negative_Correlation	D016572	D012595	No
2564	22836123	Negative_Correlation	D016559	D012595	Novel
2565	22836123	Positive_Correlation	D007674	D011239	Novel
2566	22836123	Positive_Correlation	D007674	D016559	Novel
2567	22859398	Negative_Correlation	rs1800896	D011471	Novel
2568	22859398	Positive_Correlation	rs1800872	D011471	Novel
2569	22859398	Association	3553	D011471	Novel
2570	22859398	Association	2950	D011471	Novel
2571	22859398	Association	1401	D011471	Novel
2572	22859398	Association	3586	D011471	Novel
2573	22859398	Association	4843	D011471	Novel
2574	23069675	Association	266777	D020925	Novel
2575	23069675	Association	12367	D009410	Novel
2576	23069675	Association	13063	D009410	Novel
2577	23069675	Association	12028	12367	Novel
2578	23069675	Association	12028	13063	Novel
2579	23069675	Association	12028	D009410	Novel
2580	23069675	Association	12015	12367	Novel
2581	23069675	Association	12015	13063	Novel
2582	23069675	Association	12015	D009410	Novel
2583	23069675	Association	19211	56637	Novel
2584	23069675	Association	19211	11651	Novel
2585	23069675	Association	18164	D009410	Novel
2586	23069675	Association	18164	12028	Novel
2587	23069675	Association	18164	12015	Novel
2588	23069675	Association	18164	D020925	Novel
2589	23285048	Positive_Correlation	54485	12501	Novel
2590	23285048	Positive_Correlation	54485	19264	Novel
2591	23285048	Negative_Correlation	54485	16409	Novel
2592	23285048	Association	54485	11651	Novel
2593	23285048	Association	54485	D009369	No
2594	23285048	Association	54485	18128	Novel
2595	23285048	Positive_Correlation	54485	12981	Novel
2596	23285048	Positive_Correlation	54485	14164	Novel
2597	23285048	Positive_Correlation	54485	22339	Novel
2598	23285048	Positive_Correlation	54485	13363	Novel
2599	23285048	Positive_Correlation	54485	11601	Novel
2600	23285048	Positive_Correlation	54485	16009	Novel
2601	23285048	Positive_Correlation	54485	16008	Novel
2602	23285048	Association	54485	16590	Novel
2603	23285048	Association	54485	12562	Novel
2604	23285048	Association	54485	18613	Novel
2605	23791840	Association	D005315	20655	Novel
2606	23791840	Positive_Correlation	12330	D016640	Novel
2607	23791840	Association	D003920	20655	Novel
2608	23791840	Association	22433	D016640	Novel
2609	23791840	Association	78943	D016640	Novel
2610	23791840	Association	13666	D016640	Novel
2611	23791840	Association	229317	D016640	Novel
2612	23791840	Positive_Correlation	D016640	13198	Novel
2613	23791840	Association	20655	12330	Novel
2614	23791840	Association	20655	22433	Novel
2615	23791840	Association	20655	78943	Novel
2616	23791840	Association	20655	13666	Novel
2617	23791840	Association	20655	229317	Novel
2618	23791840	Association	20655	13198	Novel
2619	23791840	Association	20655	D016640	Novel
2620	23864035	Positive_Correlation	D003907	D010523	Novel
2621	23864035	Negative_Correlation	D003907	D009101	No
2622	23864035	Positive_Correlation	D000069286	D010523	Novel
2623	23864035	Cotreatment	D000069286	D003907	No
2624	23864035	Negative_Correlation	D000069286	D009101	No
2625	23949582	Positive_Correlation	D007069	D003556	No
2626	23949582	Positive_Correlation	D007069	D006470	No
2627	23949582	Positive_Correlation	D007069	D030342	No
2628	23949582	Negative_Correlation	D015080	D030342	Novel
2629	23949582	Negative_Correlation	D015080	D007069	Novel
2630	23952588	Negative_Correlation	D007980	D010300	No
2631	23952588	Positive_Correlation	D007980	D004409	No
2632	24014394	Negative_Correlation	rs587777433	617	Novel
2633	24014394	Association	rs587777433	D010100	Novel
2634	24014394	Positive_Correlation	rs587777433	D012131	Novel
2635	24014394	Positive_Correlation	rs587777433	D001927	Novel
2636	24014394	Association	D012131	90624	Novel
2637	24014394	Negative_Correlation	852104	617	Novel
2638	24014394	Association	852104	D010100	Novel
2639	24014394	Association	852104	856689	Novel
2640	24014394	Association	852104	D012131	Novel
2641	24014394	Positive_Correlation	D000140	rs587777433	Novel
2642	24014394	Positive_Correlation	C565128	rs587777433	Novel
2643	24014394	Negative_Correlation	C565128	617	No
2644	24014394	Association	90624	C538525	Novel
2645	24014394	Association	90624	617	No
2646	24014394	Association	90624	D000140	Novel
2647	24014394	Association	90624	C565128	Novel
2648	24014394	Association	90624	D001927	Novel
2649	24036311	Association	235626	260423	Novel
2650	24036311	Association	76246	260423	Novel
2651	24036311	Association	54624	260423	Novel
2652	24036311	Negative_Correlation	22083	17263	Novel
2653	24036311	Negative_Correlation	22083	20646	Novel
2654	24036311	Negative_Correlation	22083	18616	Novel
2655	24036311	Negative_Correlation	22083	17294	Novel
2656	24036311	Negative_Correlation	22083	20671	Novel
2657	24036311	Negative_Correlation	22083	14175	Novel
2658	24036311	Association	22083	14465	Novel
2659	24036311	Negative_Correlation	22083	71950	Novel
2660	24036311	Negative_Correlation	22083	18999	Novel
2661	24036311	Positive_Correlation	22083	20674	Novel
2662	24036311	Positive_Correlation	22083	13711	Novel
2663	24036311	Positive_Correlation	22083	13813	Novel
2664	24036311	Association	22083	260423	Novel
2665	24036311	Bind	22083	76246	No
2666	24036311	Bind	22083	54624	No
2667	24036311	Bind	22083	22083	No
2668	24055495	Negative_Correlation	24954	D005947	No
2669	24055495	Association	D003704	24954	No
2670	24055495	Association	D000544	24954	No
2671	24055495	Negative_Correlation	D000544	D005947	No
2672	24055495	Positive_Correlation	D013311	D000544	No
2673	24055495	Positive_Correlation	D013311	D003072	No
2674	24055495	Negative_Correlation	D013311	D005690	Novel
2675	24055495	Association	D005947	D003704	No
2676	24055495	Association	25139	D005947	No
2677	24055495	Association	D005690	D018149	Novel
2678	24055495	Association	D005690	D000544	Novel
2679	24055495	Positive_Correlation	D005690	D008569	No
2680	24055495	Association	D005690	25551	No
2681	24055495	Negative_Correlation	D005690	D003072	Novel
2682	24100257	Positive_Correlation	D003329	C089750	No
2683	24100257	Negative_Correlation	C089750	D008881	No
2684	24100257	Positive_Correlation	D054549	C089750	Novel
2685	24309294	Negative_Correlation	24889	D020109	No
2686	24309294	Positive_Correlation	D009020	D000647	No
2687	24309294	Positive_Correlation	D009020	D008569	No
2688	24309294	Association	D009020	25706	Novel
2689	24309294	Negative_Correlation	D012844	D000647	No
2690	24309294	Negative_Correlation	D012844	D008569	Novel
2691	24309294	Negative_Correlation	D012844	D009020	No
2692	24309294	Association	D012844	25706	Novel
2693	24309294	Negative_Correlation	C058121	D012844	Novel
2694	24309294	Negative_Correlation	25706	C058121	No
2695	24442316	Association	14718	D008107	Novel
2696	24442316	Association	76282	D008107	Novel
2697	24442316	Positive_Correlation	C025205	14718	Novel
2698	24442316	Positive_Correlation	C025205	76282	Novel
2699	24442316	Negative_Correlation	C025205	15894	Novel
2700	24442316	Negative_Correlation	C025205	22329	Novel
2701	24442316	Negative_Correlation	C025205	17395	Novel
2702	24442316	Negative_Correlation	C025205	17390	Novel
2703	24442316	Negative_Correlation	C025205	D008107	Novel
2704	24442316	Positive_Correlation	D008107	D008070	No
2705	24442316	Positive_Correlation	D008107	D008315	Novel
2706	24442316	Positive_Correlation	D008107	D017665	Novel
2707	24442316	Association	D008107	22371	Novel
2708	24442316	Association	D008107	15894	Novel
2709	24442316	Association	D008107	22329	Novel
2710	24442316	Association	D008107	17395	Novel
2711	24442316	Association	D008107	17390	Novel
2712	24442316	Association	D008107	54486	Novel
2713	24442316	Association	D008107	20655	Novel
2714	24442316	Association	D008107	D008055	Novel
2715	24442316	Positive_Correlation	D005688	D008107	No
2716	24477591	Association	1666	D017382	No
2717	24477591	Association	D017382	D050197	No
2718	24477591	Association	D017382	D003324	No
2719	24477591	Association	D050177	1535	Novel
2720	24477591	Association	D009765	1535	Novel
2721	24477591	Positive_Correlation	rs9932581	D050177	Novel
2722	24477591	Positive_Correlation	rs9932581	D009765	Novel
2723	24477591	Positive_Correlation	rs9932581	D003324	Novel
2724	24477591	Association	1535	1666	No
2725	24477591	Association	1535	D003324	Novel
2726	24587916	Positive_Correlation	D003907	D006861	Novel
2727	24587916	Positive_Correlation	D003907	D006973	No
2728	24587916	Negative_Correlation	301034	D017382	Novel
